"corpus","filename","utterance_id","clause_no","speaker","clause","comments","matrix_lg","linguality","dv","aoa_min","aoa_maj","moth_lg","fath_lg","parental","primary_lg","secondary_lg","educ_lg","identity","contact1","contact2","contact3","contact4","contact5","soc_net"
"Siarad","fusser19",239,2,"OLW","i trio","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",239,3,"OLW","gael cafes a yr pubs yma a stop","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",240,1,"OLW","dim smocio","x","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",240,2,"OLW","dydy","x","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",243,1,"OLW","mae nhw","x","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",243,2,"OLW","na mae nhw mynd i trio wneud o fan yma hefyd","clause division","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",243,3,"OLW","i trio","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",243,4,"OLW","wneud o fan yma hefyd","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",244,1,"TRE","oh ia rywbeth arall ydy hynna",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",245,1,"TRE","mae nhw deud Lloegr",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",247,1,"TRE","Lloegr sy wedi pasio deddf",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",250,1,"OLW","ond mae nhw mynd i drio fo fan yma",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",250,2,"OLW","i drio fo fan yma","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",251,1,"TRE","oh dw i yn gwybod",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",252,1,"OLW","mae hynna beth da",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",252,2,"OLW","dydy","x","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",253,1,"TRE","os ydy y Cynulliad yn ei basio de",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",255,1,"OLW","dw i meddwl",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",255,2,"OLW","fod o yn idea da fy hun de",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",257,1,"OLW","a pawb gwneud be bynnag",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",257,2,"OLW","mae nhw isio adre neu rywbeth de",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",259,1,"OLW","os mae nhw isio smocio adre",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",259,2,"OLW","geith nhw",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",261,1,"TRE","gwneud o weithio ydy peth","non-finite","cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",261,2,"TRE","o weithio","q","cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",261,3,"TRE","ydy peth","q","cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",262,1,"TRE","mae wedi gweithio yn Iwerddon do",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",479,1,"TRE","yndy",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",479,2,"TRE","ydy",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",479,3,"TRE","mae yn wir",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",481,1,"OLW","mae",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",481,2,"OLW","mae yna rules",,"cym","biling","wb",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",482,1,"OLW","a ac ar diwedd diwrnod y rheswm mae nhw yn trio dod â yr rule yma i_fewn",,"cym","biling","wb",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",482,2,"OLW","dod â yr rule yma i_fewn","q","cym","biling","wb",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",482,3,"OLW","ydy am bod yn effeithio pobl eraill a",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",484,1,"TRE","dw i ddim yn deud",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",485,1,"TRE","dw i ddim yn deud",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",487,1,"TRE","deud wrtha chdi be ydy dadl Forest","non-finite","cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",487,2,"TRE","be ydy dadl Forest","q","cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",487,3,"TRE","ydw i",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",488,1,"OLW","ond mae dadl nhw",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",489,1,"OLW","gennyn nhw ddim coes da i sefyll ar","non-finite","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",489,2,"OLW","nag oes","x","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",491,1,"TRE","y ffaith ydy",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",491,2,"TRE","dyna","x",,"monoW",,1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",492,1,"OLW","oh dim fi ydy yr government",,"cym","biling","wb",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",495,1,"TRE","na dw innau ddim yn cymryd eu ochr nhw",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",496,1,"OLW","oh chdi sy wedi dod â nhw fyny",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",497,1,"TRE","yeah yeah ond cymryd ei hochr nhw o ran deud ydw i","non-finite","cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",497,2,"TRE","ydw i","q","cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",498,1,"TRE","mai dyna be ydy dadl nhw","non-finite","cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",498,2,"TRE","be ydy dadl nhw","q","cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",499,1,"TRE","mae gen bawb ei hawl ei hun i fwynhau ei hun ffordd",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",499,2,"TRE","ei hun","q","cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",499,3,"TRE","i fwynhau ei hun ffordd","q","cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",499,4,"TRE","mae nhw isio",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",500,1,"OLW","oes",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",502,1,"OLW","oes ond",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",502,2,"OLW","os ydy o yn effeithio pobl eraill a roid niwed iddyn nhw",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",502,3,"OLW","a roid niwed iddyn nhw","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",502,4,"OLW","dw i","x","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",502,5,"OLW","dw i yn anghytuno",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",505,1,"OLW","mae",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",509,1,"TRE","dw i wedi",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",524,1,"OLW","oh dw i yn gofyn",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",712,1,"TRE","ond y ffaith ydy",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",712,2,"TRE","does yna ddim rhaid cael gwybod",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",712,3,"TRE","gwybod am","q","cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",712,4,"TRE","am be sy yn digwydd yn y byd",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",713,1,"TRE","disturbance of the mind ydy o",,"cym","biling","wb",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",714,1,"TRE","os wyt ti yn cael gwybod bod yna er rywbeth ryw earthquake wedi digwydd yn y Phillipines",,"cym","biling","wb",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",714,2,"TRE","gwybod","q","cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",714,3,"TRE","bod yna er rywbeth ryw earthquake wedi digwydd yn y Phillipines","q","cym","biling","wb",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",720,1,"TRE","ond ffaith ydy",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",720,2,"TRE","doedd neb yn prepared am New_Orleans","clause division","cym","biling","wb",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",720,3,"TRE","nag oedd","x","cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",721,1,"TRE","er gymaint o newyddion oedd o_gwmpas",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",731,1,"OLW","mae rhan fwya o newyddion",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",732,1,"OLW","mae nhw yn pigo pethau fyny ar y radar ac ar y satellite a pethau",,"cym","biling","wb",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",733,1,"OLW","a mae nhw yn gallu roid warning i bobl",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",733,2,"OLW","roid warning i bobl","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",736,1,"OLW","mae hwnna just yn freak case hynna bod bod",,"cym","biling","wb",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",738,1,"OLW","unexplained pam wnaeth o ddigwydd",,"cym","biling","wb",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",740,1,"OLW","a pam oedden nhw ddim yn gwybod",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",741,1,"OLW","mae hynna just yn unexplained",,"cym","biling","wb",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",742,1,"OLW","fedri di ddim iwsio rywbeth fel yna",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",743,1,"OLW","achos ydan ni ddim yn gael",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",743,2,"OLW","llwythi o pethau fel yna yn digwydd on a daily basis","non-finite","cym","biling","wb",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",743,3,"OLW","yn digwydd on a daily basis","q","cym","biling","wb",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",744,1,"TRE","dw i ddim yn dallt",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",745,1,"OLW","ti yn trio iwsio point",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",745,2,"OLW","iwsio point","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",745,3,"OLW","lle wnaeth hwnna just digwydd",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,4,1,4,2.2
"Siarad","fusser19",748,1,"TRE","oedd yna dri ohonyn nhw",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",750,1,"TRE","nac ydy ond",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",759,1,"TRE","oh mi oedden nhw yn barod amdani",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser19",762,1,"TRE","oedden nhw yn tracio hi",,"cym","monoW","ww",1,2,3,1,2,3,2,2.5,1,1,1,1,1,1,1
"Siarad","fusser21",314,1,"ILI","timod y glow sticks yna","x","cym","biling","wb",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",317,1,"ILI","dan ni dal efo rei o rheina ar_ôl",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",317,2,"ILI","yndan",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",320,1,"ILI","dw i yn meddwl",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",320,2,"ILI","ddylai bod gynnon ni dau packet",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",320,3,"ILI","bod","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",320,4,"ILI","gynnon ni dau packet","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",321,1,"HAW","oes",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",322,1,"ILI","because meddwl ar y trydydd oedden ni yeah yn y cyngerdd","non-finite","cym","biling","wb",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",322,2,"ILI","oedden ni yeah yn y cyngerdd","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",323,1,"HAW","yeah dw i meddwl",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",325,1,"HAW","dan","x","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",325,2,"HAW","dan ni wedi gorffen tri",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",325,3,"HAW","dw meddwl",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",327,1,"HAW","gynnon ni ddau gant ohonyn nhw ar_ôl","non-finite","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",328,1,"HAW","ond meddylia faint",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",328,2,"HAW","mae rheina wedi newydd wneud i ni",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",330,1,"ILI","wnaeth rheina wneud lot do",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",333,1,"ILI","oherwydd well dan ni ddim isio ordro gormod",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",334,1,"ILI","ond wedyn os o'n ni angen mwy rywbryd arall","clause division","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",334,1,"ILI","basen ni gallu ordro mwy beth bynnag","h","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",336,1,"ILI","because as long as dan ni yn wneud y pres yn_dôl",,"cym","biling","wb",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",336,2,"ILI","wnaethon ni dalu amdano fo",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",337,1,"HAW","dan ni wedi wneud hynna yn barod",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",338,1,"ILI","oh na efo yr os o'n ni am ordro mwy","clause division","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",338,1,"ILI","dw i feddwl","h","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",339,1,"HAW","oh yeah bysen ni gallu just defnyddio pres","clause division","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",339,2,"HAW","gallu just defnyddio pres","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",339,3,"HAW","dan ni wedi wneud yn barod efo pethau de",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",341,1,"ILI","a er because er dw ddim yn meddwl",,"cym","biling","wb",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",341,2,"ILI","baswn i isio ordro gymaint yn_de cant neu ddau gant arall just digon i fath â cadw ni ticio drosodd","clause division","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",341,3,"ILI","ticio drosodd tan","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",341,4,"ILI","tan dan ni yn tan Gorffennaf",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",341,5,"ILI","sy yn iawn",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",341,6,"ILI","bysai",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",341,7,"ILI","dw i yn meddwl",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",344,1,"HAW","dw i yn gwybod",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",345,1,"HAW","ond mae hwnna yn mynd yn hwyr wan",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",367,1,"HAW","oh yeah oh yeah gynno fi hwnna hefyd","not sure if we count this as finite","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",367,1,"HAW","dw i meddwl","h","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",626,1,"HAW","oh ia fydd hynna yn o_k",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",644,1,"HAW","wyt chdi yn sôn am hynna trwy Paris",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",646,1,"HAW","ooh dw gobeithio bod nhw wedi cyrraedd ooh",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",646,2,"HAW","bod nhw wedi cyrraedd ooh","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",646,3,"HAW","gobeithio bod nhw wedi cyrraedd ooh","non-finite","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",646,4,"HAW","bod nhw wedi cyrraedd ooh","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",646,5,"HAW","gobeithio bod nhw wedi cyrraedd","non-finite","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",646,6,"HAW","bod nhw wedi cyrraedd","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",653,1,"ILI","wnes i sgwennu rei ond ddim gyrru nhw",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",653,2,"ILI","gyrru nhw","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",654,1,"HAW","ah ia dyna wnes i yn Austria","non-finite",,"monoW",,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",654,2,"HAW","wnes i yn Austria","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",655,1,"ILI","so mae mam a dad wedi cael un nhw de Jim a Janet",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",656,1,"ILI","ac oedd un nhw efo stamp just heb ei gyrru","clause division","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",656,2,"ILI","ei gyrru","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",659,1,"ILI","because oedd Delyth",,"cym","biling","wb",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",660,1,"HAW","so wnest ti ddim gyrru fo",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",661,1,"ILI","naddo","x","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",661,2,"ILI","oedd Delyth efo dau stamp sbâr",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",663,1,"ILI","er ceith Mari un hi",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",663,2,"ILI","pan mae yn cyrraedd adre",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",664,1,"ILI","mae Kevin a mam wedi mynd i weld nain",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",664,2,"ILI","i weld nain","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",664,3,"ILI","timod nain heddiw","x","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",666,1,"ILI","so dw i yn gobeithio",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",666,2,"ILI","bydd nhw wedi cofio",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",666,3,"ILI","mynd â hwnna",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",667,1,"ILI","a beth bynnag sy yn mynd i Bryn_Bela nesa",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",667,2,"ILI","nesa","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",667,3,"ILI","geith fynd â hwnna",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",667,4,"ILI","fynd â hwnna","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",669,1,"HAW","wnes i just ddim boddran prynu dim",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",669,2,"HAW","boddran","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",669,3,"HAW","prynu dim","q","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",670,1,"ILI","oh wnes i",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",685,1,"HAW","mi fysa chdi bysachd",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",697,1,"HAW","er pobl sy byw dros ffordd i tŷ chdi",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",699,1,"HAW","oh yndy",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",701,1,"HAW","oh do","x","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",701,2,"HAW","oedd o yn gweithio ar y lôn",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",701,3,"HAW","doedd","x","cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"Siarad","fusser21",950,1,"HAW","o'n ni yna am oes",,"cym","monoW","ww",1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
