"Corpus","Filename","Utterance number","Clause number","Location of clause start","Location of clause end","Speaker","Clause","Matrix (verb) language","Linguality of clause","Dependent variable","Linguality of utterance","Mari-Carmen variable","Verb morphology","AoA minority language","AoA majority language","Mother's language","Father's language","Parental input","Primary school language","Secondary school language","Language of education","Identity","Contact1","Contact2","Contact3","Contact4","Contact5","Social network"
"Siarad","stammers4","190","1","1","5","ELE","oh mae yn flêr felly ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","199","1","1","8","ALN","a mae o yn fwy o hwyl na ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","203","1","1","7","ALN","ond dw i ddim actually isio mynd ","cym","biling","wb","biling","wbb","be.V.1S.PRES.SPOKEN=go.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","203","2","8","12","ALN","i wrando ar y stuff ","cym","monoW","ww","biling","wwb","listen.V.INFIN+SM","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","205","1","1","5","ALN","a basai Ed yn gwybod ","cym","monoW","ww","biling","wwb","be.V.3S.PLUPERF.SPOKEN=know.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","205","2","6","7","ALN","na mynd ","cym","monoW","ww","biling","wwb","go.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","205","3","8","10","ALN","i wrando i ","cym","monoW","ww","biling","wwb","listen.V.INFIN+SM","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","205","4","11","11","ALN","chwerthin ","cym","monoW","ww","biling","wwb","laugh.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","205","5","12","14","ALN","faswn i anyway ","cym","biling","wb","biling","wbb","be.V.1S.PLUPERF.SPOKEN+SM","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","206","1","1","1","ELE","basai ","cym","monoW","ww","monoW","www","be.V.3S.PLUPERF.SPOKEN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","207","1","1","2","ALN","oh basai ","cym","monoW","ww","monoW","www","be.V.3S.PLUPERF.SPOKEN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","209","1","1","4","ALN","oh mae yn dallt ","cym","monoW","ww","monoW","www","be.V.3S.PRES=understand.V.INFIN.SPOKEN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","211","1","1","5","ELE","na Emma oedd yn gobeithio ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=hope.V.INFIN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","211","2","6","11","ELE","mynd hefo ei plant hi heddiw ","cym","monoW","ww","monoW","www","go.V.INFIN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","214","1","1","1","ELE","honna ","cym","monoW","ww","monoW","www","claim.V.2S.IMPER","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","214","2","2","7","ELE","oedda chdi yn weld yn Galeri ","cym","monoW","ww","monoW","www","be.V.2S.PAST.NORTH=see.V.INFIN+SM","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","214","3","8","13","ELE","ac oedda chdi byth yn sure ","cym","monoW","ww","monoW","www","be.V.2S.PAST.NORTH","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","214","4","14","16","ELE","pwy oedd hi ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","215","1","1","4","ELE","ac oedd hi gweitied ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=wait.V.INFIN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","215","2","5","12","ELE","oedd ei phlant hi yn cael gwersi yna ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=have.V.INFIN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","216","1","1","7","ELE","ac oedd hi yn gweld chdi yna ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=see.V.INFIN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","217","1","1","6","ELE","ond oedda chdi byth yn sure ","cym","monoW","ww","monoW","www","be.V.2S.PAST.NORTH","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","220","1","1","6","ALN","be mae yn dysgu yn Cae_Top ","cym","monoW","ww","monoW","www","be.V.3S.PRES=teach.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","226","1","1","4","ALN","mae yn canu cloch ","cym","monoW","ww","monoW","www","be.V.3S.PRES=sing.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","227","1","1","5","ALN","sure faswn i nabod nhw ","cym","monoW","ww","monoW","www","be.V.1S.PLUPERF.SPOKEN+SM=know.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","227","2","6","9","ALN","petaswn i gweld nhw ","cym","monoW","ww","monoW","www","be.V.1S.PLUPERF.HYP=see.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","235","1","1","5","ALN","oh na dw i sure ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","235","2","6","6","ALN","timod ","cym","monoW","ww","monoW","www","know.V.2S.PRES.SPOKEN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","235","3","7","9","ALN","dw i sure ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","235","4","10","12","ALN","dw i sure ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","235","5","13","16","ALN","wneith hi fwynhau o ","cym","monoW","ww","monoW","www","do.V.3S.FUT+SM=enjoy.V.INFIN+SM","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","237","1","1","5","ALN","dw i just yn er ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","405","1","1","8","ELE","ac oedd hi yn sbïo at yr tân ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=look.V.INFIN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","405","2","9","9","ELE","twel ","cym","monoW","ww","monoW","www","see.V.2S.PRES.SPOKEN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","406","1","1","4","ELE","doedd ddim yn dallt ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF.NEG=understand.V.INFIN.SPOKEN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","406","2","5","10","ELE","bod fi yn sbïo arni nag ","cym","monoW","ww","monoW","www","be.V.INFIN=look.V.INFIN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","406","3","11","11","ELE","oedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","407","1","1","10","ALN","so oedd hi yn mynd amdani yn ei byd bach ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=go.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","407","2","11","12","ALN","ei hun ","cym","monoW","ww","monoW","www","her.ADJ.POSS[or]his.ADJ.POSS[or]go.V.2S.PRES","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","408","1","1","1","ELE","oedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","409","1","1","1","ELE","oedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","412","1","1","9","ALN","oh o'n i yn ces i o'n i yn ","cym","monoW","ww","monoW","www","get.V.1S.PAST.SPOKEN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","412","2","10","13","ALN","ces i lun ohoni ","cym","monoW","ww","monoW","www","get.V.1S.PAST.SPOKEN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","412","3","14","17","ALN","yn canu yn_do efo ","cym","monoW","ww","monoW","www","sing.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","413","1","1","10","ALN","just roid y cefn y video dros y drws fel ","cym","monoW","ww","monoW","www","give.V.0.IMPERF+SM","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","413","2","11","16","ALN","bod hi ddim y ngweld i ","cym","monoW","ww","monoW","www","be.V.INFIN=see.V.INFIN+NM","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","418","1","1","4","ALN","dw ddim yn gwybod ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=know.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","419","1","1","3","ELE","daria fedri di ","cym","monoW","ww","monoW","www","be.V.2S.PRES+SM","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","419","2","4","8","ELE","roid ar cyfrifiadur neu rhywbeth ","cym","monoW","ww","monoW","www","give.V.0.IMPERF+SM","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","420","1","1","4","ALN","fydd raid fi wneud ","cym","monoW","ww","monoW","www","be.V.3S.FUT+SM=make.V.INFIN+SM","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","420","2","5","5","ALN","bydd ","cym","monoW","ww","monoW","www","be.V.3S.FUT","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","422","1","1","5","ELE","ah basai hwnna yn bity ","cym","monoW","ww","monoW","www","be.V.3S.PLUPERF.SPOKEN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","423","1","1","4","ELE","be ydy stuff darllen ","cym","monoW","ww","monoW","www","be.V.3S.PRES=read.V.INFIN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","423","2","5","8","ELE","i fod dim yna ","cym","monoW","ww","monoW","www","be.V.INFIN+SM","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","424","1","1","1","ALN","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","426","1","1","2","ALN","mi ddylai ","cym","monoW","ww","monoW","www","ought.V.3S.IMPERF+SM","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","426","2","3","6","ALN","fod yna ond um ","cym","monoW","ww","monoW","www","be.V.INFIN+SM","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","430","1","1","1","ALN","dyna ","","monoW","","monoW","www","","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","430","2","2","4","ALN","dw i gael ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=have.V.INFIN+SM","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","430","3","5","13","ALN","am gael trowsus efo pumed pocket yno fo de ","cym","monoW","ww","monoW","www","have.V.INFIN+SM","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","432","1","1","3","ELE","well ti beidio ","cym","monoW","ww","monoW","www","stop.V.INFIN+SM","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","432","2","4","9","ELE","cael trowsus efo pocket yno felly ","cym","monoW","ww","monoW","www","have.V.INFIN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","432","3","10","10","ELE","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","437","1","1","6","ELE","oedd hi yn deud wrtha fi ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=say.V.INFIN.SPOKEN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","437","2","7","9","ELE","gynnau yn gegin ","cym","monoW","ww","monoW","www","light.V.INFIN+SM","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","438","1","1","11","ELE","oedd hi yn deud um efo eu sioe nhw y Dolig ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=say.V.INFIN.SPOKEN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","448","1","1","8","ALN","wrth_gwrs mae hi ar dop y babanod wan ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","448","2","9","9","ALN","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","463","1","1","4","ALN","oh mae yn medru ","cym","monoW","ww","monoW","www","be.V.3S.PRES=be.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","463","2","5","6","ALN","dydy ond ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","602","1","1","3","ELE","nag ydy wir ","cym","monoW","ww","monoW","www","be.V.3S.PRES","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","605","1","1","4","ELE","oedd o yn effro ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","607","1","1","7","ELE","oh dydy o ddim yn dda felly ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","611","1","1","7","ELE","oh mae o yn tynnu am ddeuflwydd ","cym","monoW","ww","monoW","www","be.V.3S.PRES=take.V.INFIN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","614","1","1","2","ELE","deuflwydd yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","614","2","3","3","ELE","dydy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","622","1","1","8","ALN","dw i yn bound o fod ar effro ","cym","monoW","ww","monoW","www","be.V.1S.PRES.SPOKEN=be.V.INFIN+SM","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","624","1","1","6","ALN","na dydy ddim yn swnio fel ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG.SPOKEN=sound.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","624","2","7","17","ALN","bod hi yn mynd am ail un ar hyn o bryd ","cym","monoW","ww","monoW","www","be.V.INFIN=go.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","625","1","1","5","ALN","ond um wedi deud hynny ","cym","monoW","ww","monoW","www","say.V.INFIN.SPOKEN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","625","2","6","10","ALN","oedd hi yn gwadu bob_dim ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=deny.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","625","3","11","14","ALN","mynd am y cyntaf ","cym","monoW","ww","monoW","www","go.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","627","1","1","7","ALN","a wedyn yn sydyn wnaethon ni glocio ","cym","monoW","ww","monoW","www","do.V.3P.PAST.SPOKEN+SM=clock.V.INFIN+SM","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","630","1","1","6","ALN","oh esgusodwch fi pobl y tâp ","cym","monoW","ww","monoW","www","excuse.V.2P.PRES[or]excuse.V.2P.IMPER","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","632","1","1","2","ALN","aeth hi ","cym","monoW","ww","monoW","www","go.V.3S.PAST","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","632","2","3","5","ALN","just sefyll yna ","cym","monoW","ww","monoW","www","stand.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","632","3","6","9","ALN","a cochi yn llwyr ","cym","monoW","ww","monoW","www","blush.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","636","1","1","4","ELE","be wnaeth Louise ta ","cym","monoW","ww","monoW","www","do.V.3S.PAST+SM","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","637","1","1","11","ELE","ydy wedi cynhyrchu mwy o yr pethau chutneys yma jams yma ","cym","biling","wb","biling","wbb","be.V.3S.PRES=produce.V.INFIN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","638","1","1","10","ALN","mae angen i fi anfon y rysáit gwreiddiol ati hi ","cym","monoW","ww","monoW","www","be.V.3S.PRES=send.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","639","1","1","7","ALN","mae wedi rhoi mwy o vinegar i_fewn ","cym","monoW","ww","monoW","www","be.V.3S.PRES=give.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","640","1","1","4","ALN","ond oedd hi meddwl ","cym","monoW","ww","biling","wwb","be.V.3S.IMPERF=think.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","640","2","5","16","ALN","bod un mam yn fwy rich oherwydd bod o wedi cael amser ","cym","biling","wb","biling","wbb","be.V.INFIN=be.V.INFIN=have.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","640","3","17","18","ALN","i aeddfedu ","cym","monoW","ww","biling","wwb","mature.V.INFIN","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers4","641","1","1","6","ELE","well dy fam wastad yn deud ","cym","monoW","ww","monoW","www","say.V.INFIN.SPOKEN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","641","2","7","13","ELE","tydy i gadw fo am ychydig fisoedd ","cym","monoW","ww","monoW","www","be.V.3S.PRES.NEG=keep.V.INFIN+SM","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","643","1","1","5","ELE","oh ti ddim yn cofio ","cym","monoW","ww","monoW","www","remember.V.INFIN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","643","2","6","11","ELE","oedd hi yn sgwennu arno fo ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF=write.V.INFIN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","643","3","12","12","ELE","doedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF.NEG","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","644","1","1","2","ELE","peidiwch â ","cym","monoW","ww","monoW","www","stop.V.2P.IMPER","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","644","2","3","4","ELE","bwyta am ","cym","monoW","ww","monoW","www","eat.V.INFIN","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1"
"Siarad","stammers4","645","1","1","1","ALN","oedd ","cym","monoW","ww","monoW","www","be.V.3S.IMPERF","1","2","2","2","2","1","1","1","1","1","1","3","1","4","2"
"Siarad","stammers7","134","1","1","6","ROY","oh wna i wrando ar hwn ","cym","monoW","ww","monoW","www","do.V.13S.PRES+SM=listen.V.INFIN+SM","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","135","1","1","5","ROY","a daeth Al i_fewn tra ","cym","monoW","ww","monoW","www","come.V.3S.PAST","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","135","2","6","11","ROY","mod i yn gwrando arno fo ","cym","monoW","ww","monoW","www","be.V.INFIN+NM=listen.V.INFIN","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","141","1","1","1","ROY","yndy ","cym","monoW","ww","monoW","www","be.V.3S.PRES.EMPH","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
"Siarad","stammers7","141","2","2","3","ROY","dyna pam ","","monoW","","monoW","www","","5","1","3","3","3","3","3","3","3","4","4","1","1","4","2.8"
